500 50
92 442 312.1
92 443 284.98
92 444 536.63
92 445 931.78
92 446 255.78
92 447 813.91
92 448 220.78
92 449 240.46
92 450 312
92 451 135.62
92 452 719.19
92 453 372.95
92 454 754.22
92 455 349.41
92 456 533.36
92 457 184.01
92 458 904.08
92 459 956.85
92 460 670.49
92 461 663.11
92 462 288.06
92 463 126.55
92 464 902.54
92 465 876.15
92 466 333.26
92 467 626.18
92 468 49.79
92 469 127.59
92 470 50.04
92 471 57.65
92 472 46.98
92 473 97.93
92 474 281.58
92 475 435.95
92 476 467.41
92 477 335.66
92 478 249.28
92 479 572.72
92 480 59.37
92 481 671.85
92 482 851.97
92 483 397.21
92 484 348.59
92 485 201.58
92 486 298.88
92 487 991.67
92 488 770.49
92 489 156.86
92 490 614.19
92 491 639.41
92 492 586.29
92 493 771.99
92 494 309.66
92 495 18.61
92 496 713.99
92 497 939.72
92 498 626.58
92 499 41.16
93 94 425.5
93 95 485.02
93 96 588.05
93 97 491.37
93 98 714.88
93 99 467.66
93 100 652.51
93 101 280.96
93 102 365.9
93 103 397.31
93 104 278.88
93 105 832.16
93 106 678.51
93 107 567.5
93 108 41.89
93 109 405.1
93 110 688.33
93 111 53.51
93 112 315.8
93 113 152.76
93 114 94.33
93 115 453.69
93 116 302.78
93 117 545.23
93 118 752.68
93 119 53.17
93 120 71.57
93 121 134.7
93 122 225.02
93 123 788.6
93 124 23.2
93 125 638.75
93 126 9.57
93 127 723.06
93 128 958.58
93 129 636.78
93 130 30.62
93 131 713.48
93 132 877.55
93 133 936.64
93 134 570.02
93 135 641.9
93 136 428.21
93 137 877.05
93 138 146.58
93 139 717.71
93 140 431.86
93 141 276.92
93 142 805.58
93 143 41.7
93 144 830.02
93 145 641.63
93 146 473.95
93 147 902.64
93 148 215.61
93 149 554.54
93 150 140.57
93 151 67.04
93 152 765.45
93 153 335.58
93 154 293.72
93 155 934.07
93 156 456.4
93 157 930.68
93 158 729.98
93 159 560.9
93 160 418.99
93 161 650.18
93 162 673.59
93 163 45.2
93 164 385.04
93 165 434.92
93 166 747.73
93 167 828.03
93 168 523.78
93 169 335.98
93 170 554.65
93 171 698.56
93 172 416.27
93 173 475.59
93 174 460.87
93 175 372.39
93 176 692.25
93 177 46.46
93 178 628.07
93 179 894.56
93 180 919.99
93 181 355.69
93 182 251.16
93 183 305.79
93 184 323.9
93 185 8.96
93 186 986.34
93 187 166.2
93 188 517.18
93 189 743.64
93 190 249.82
93 191 251
93 192 915.08
93 193 913.36
93 194 243.18
93 195 522.48
93 196 332.09
93 197 449.37
93 198 402.52
93 199 960.06
93 200 691.05
93 201 89.82
93 202 698.98
93 203 947.62
93 204 536.34
93 205 929.77
93 206 789.61
93 207 662.94
93 208 821.1
93 209 349.38
93 210 855.81
93 211 665.78
93 212 149.8
93 213 134.45
93 214 18.46
93 215 274.53
93 216 162.5
93 217 679.66
93 218 902.49
93 219 586.32
93 220 905.05
93 221 299.13
93 222 461.12
93 223 625.07
93 224 53.83
93 225 396.77
93 226 565.12
93 227 692.94
93 228 215.2
93 229 817.27
93 230 899.25
93 231 818.66
93 232 416.85
93 233 38.57
93 234 669.42
93 235 717.47
93 236 543.45
93 237 769.36
93 238 331.79
93 239 398.56
93 240 59.33
93 241 448.15
93 242 135.89
93 243 55.67
93 244 264.44
93 245 857.08
93 246 304.58
93 247 270.82
93 248 444.16
93 249 293.49
93 250 585.69
93 251 113.74
93 252 450.56
93 253 388.47
93 254 4.97
93 255 911.62
93 256 19.87
93 257 738.59
93 258 358.73
93 259 534.26
93 260 131.79
93 261 740.91
93 262 158.93
93 263 291.22
93 264 227.13
93 265 103.28
93 266 655.5
93 267 713.8
93 268 278.29
93 269 833.14
93 270 358.83
93 271 236.4
93 272 240.2
93 273 182.58
93 274 842.19
93 275 371.31
93 276 310.12
93 277 951.97
93 278 541.67
93 279 232.22
93 280 590.27
93 281 966.08
93 282 110.72
93 283 270.85
93 284 668.49
93 285 162.5
93 286 806.15
93 287 409.22
93 288 792.92
93 289 850.37
93 290 650.74
93 291 489.17
93 292 365.05
93 293 496.96
93 294 133.25
93 295 151.3
93 296 238.79
93 297 979.18
93 298 849.55
93 299 976.28
93 300 34.81
93 301 367.32
93 302 476.86
93 303 186.34
93 304 362.74
93 305 48.56
93 306 432.49
93 307 343.72
93 308 636.31
93 309 128.33
93 310 717.54
93 311 855.42
93 312 746.07
93 313 353.24
93 314 870.31
93 315 811.4
93 316 731.22
93 317 821.32
93 318 227.11
93 319 424.61
93 320 595.43
93 321 141.93
93 322 594.5
93 323 860.56
93 324 978.32
93 325 425.52
93 326 132.72
93 327 162.47
93 328 873.2
93 329 970.61
93 330 628.84
93 331 530.75
93 332 354.9
93 333 513.42
93 334 213.85
93 335 953.67
93 336 779.84
93 337 834.28
93 338 296.71
93 339 835.2
93 340 997.57
93 341 778.33
93 342 285.59
93 343 268.48
93 344 904.41
93 345 754.33
93 346 432.53
93 347 628.15
93 348 730.78
93 349 944.08
93 350 689.39
93 351 859.33
93 352 227.96
93 353 836
93 354 506.19
93 355 1.11
93 356 542.59
93 357 827.4
93 358 759.8
93 359 194.99
93 360 475.44
93 361 171.47
93 362 585.85
93 363 834.54
93 364 368.07
93 365 460.5
93 366 100.25
93 367 656.3
93 368 216.31
93 369 201.24
93 370 374.9
93 371 432.84
93 372 697.86
93 373 249.08
93 374 611.57
93 375 952.4
93 376 12.09
93 377 118.91
93 378 882.6
93 379 451.81
93 380 43.76
93 381 380.38
93 382 946.05
93 383 764.42
93 384 592.91
93 385 270.64
93 386 214.24
93 387 490.59
93 388 63.07
93 389 677.31
93 390 228.99
93 391 797.97
93 392 197.3
93 393 219.1
93 394 650.19
93 395 478.6
93 396 461.05
93 397 140.79
93 398 465.53
93 399 673.97
93 400 450.08
93 401 812.09
93 402 656.05
93 403 993.09
93 404 840.53
93 405 721.16
93 406 620.71
93 407 240.01
93 408 421.29
93 409 606.03
93 410 704.44
93 411 595.96
93 412 555.38
93 413 15.68
93 414 439.22
93 415 220.27
93 416 825.09
93 417 964.01
93 418 637.77
93 419 863.11
93 420 462.28
93 421 198.41
93 422 331.06
93 423 332.96
93 424 25.05
93 425 876.37
93 426 508.92
93 427 40.01
93 428 593.39
93 429 260.86
93 430 42.81
93 431 807.75
93 432 309.67
93 433 975.55
93 434 43.57
93 435 97.29
93 436 32.61
93 437 906.09
93 438 699.61
93 439 94.14
93 440 731.31
93 441 284.45
93 442 763.23
93 443 311.52
93 444 20.59
93 445 215.74
93 446 209.97
93 447 715.12
93 448 23.26
93 449 796.59
93 450 75.21
93 451 951.35
93 452 660.78
93 453 746.76
93 454 396.48
93 455 518.2
93 456 836.95
93 457 945.67
93 458 139.02
93 459 240.49
93 460 960.98
93 461 284.21
93 462 932.16
93 463 410.28
93 464 698.13
93 465 261.22
93 466 510.26
93 467 566.37
93 468 765.83
93 469 806.51
93 470 760.23
93 471 539.81
93 472 367.36
93 473 134.64
93 474 468.06
93 475 559.12
93 476 419.54
93 477 100.95
93 478 706.09
93 479 248.1
93 480 735.97
93 481 11.15
93 482 301.85
93 483 242.32
93 484 982.02
93 485 958.6
93 486 21.19
93 487 337.34
93 488 22.1
93 489 464.7
93 490 813.71
93 491 632.93
93 492 203.97
93 493 48.77
93 494 83.83
93 495 39.54
93 496 510.82
93 497 276.19
93 498 42.91
93 499 928.15
94 95 400.96
94 96 730.46
94 97 992.43
94 98 161.96
94 99 988.99
94 100 763.61
94 101 388.05
94 102 57.47
94 103 457.61
94 104 230.18
94 105 99.64
94 106 319.25
94 107 619.44
94 108 678.03
94 109 937.72
94 110 372.39
94 111 140.88
94 112 715.53
94 113 509.14
94 114 324.89
94 115 858.85
94 116 15.84
94 117 371.05
94 118 97.94
94 119 886.61
94 120 50.3
94 121 880.55
94 122 303.61
94 123 599.58
94 124 880.05
94 125 624.66
94 126 282.01
94 127 676.5
94 128 149.25
94 129 669.39
94 130 169.12
94 131 919.89
94 132 965.49
94 133 968.39
94 134 722.24
94 135 681.28
94 136 148.05
94 137 754.27
94 138 223.05
94 139 803.74
94 140 11.65
94 141 258.8
94 142 584.06
94 143 693.81
94 144 353.66
94 145 30.71
94 146 60.68
94 147 778.73
94 148 415.91
94 149 665.79
94 150 918.54
94 151 755.98
94 152 827.23
94 153 266.76
94 154 854.06
94 155 677.68
94 156 491.79
94 157 877.93
94 158 361.88
94 159 785.75
94 160 569.34
94 161 869.7
94 162 226.29
94 163 634.62
94 164 413.99
94 165 897.4
94 166 217.76
94 167 258.68
94 168 415.74
94 169 189.71
94 170 257.48
94 171 160.85
94 172 70.53
94 173 354.31
94 174 980.8
94 175 133.21
94 176 429.41
94 177 159.77
94 178 287.7
94 179 783.94
94 180 163.4
94 181 537.07
94 182 676.01
94 183 885.43
94 184 949.47
94 185 223.05
94 186 715.92
94 187 869.28
94 188 889.11
94 189 289.19
94 190 351.52
94 191 210.73
94 192 110.14
94 193 885.16
94 194 765.41
94 195 121.57
94 196 539.64
94 197 824.93
94 198 181
94 199 644.64
94 200 260.41
94 201 695.43
94 202 51.54
94 203 906.55
94 204 372.89
94 205 903.23
94 206 830.56
94 207 790.18
94 208 615.81
94 209 185.46
94 210 798.6
94 211 308.07
94 212 361.91
94 213 446.24
94 214 876.84
94 215 302.67
94 216 420.84
94 217 399.32
94 218 664.39
94 219 903.37
94 220 992.74
94 221 548.28
94 222 834.6
94 223 366.49
94 224 828.4
94 225 54.58
94 226 982.42
94 227 18.3
94 228 509.11
94 229 208.89
94 230 861.16
94 231 647.39
94 232 238.29
94 233 111.22
94 234 233.61
94 235 801.53
94 236 844.29
94 237 805.38
94 238 897.32
94 239 190.34
94 240 286.76
94 241 299.81
94 242 799.03
94 243 801.7
94 244 933.38
94 245 744.08
94 246 436.47
94 247 238.41
94 248 764.79
94 249 789.07
94 250 225.91
94 251 128.33
94 252 538.82
94 253 435.44
94 254 677.9
94 255 672.07
94 256 448.7
94 257 845.2
94 258 762.54
94 259 292.06
94 260 845.28
94 261 878.94
94 262 774.68
94 263 26.04
94 264 397.7
94 265 55.98
94 266 430.22
94 267 553.09
94 268 667.75
94 269 149.34
94 270 44.56
94 271 152.17
94 272 618.97
94 273 806.79
94 274 853.83
94 275 795.89
94 276 669.9
94 277 276.75
94 278 580.47
94 279 388.85
94 280 302.82
94 281 814.88
94 282 575.41
94 283 235.46
94 284 619.2
94 285 938.06
94 286 541.85
94 287 167.68
94 288 115.22
94 289 963.63
94 290 857.25
94 291 735.1
94 292 401.5
94 293 889.43
94 294 792.58
94 295 521.78
94 296 411.69
94 297 510.4
94 298 292.96
94 299 698.13
94 300 419.15
94 301 437.16
94 302 394.4
94 303 708.85
94 304 714.01
94 305 944.26
94 306 95.9
94 307 547.79
94 308 861.37
94 309 460.06
94 310 471.36
94 311 301.42
94 312 580.28
94 313 735.65
94 314 592.63
94 315 879.44
94 316 981.78
94 317 842.11
94 318 169.62
94 319 531.5
94 320 626.98
94 321 583.61
94 322 5.76
94 323 623.21
94 324 496.93
94 325 139.16
94 326 108.6
94 327 769.99
94 328 465.69
94 329 572.47
94 330 816.76
94 331 520.87
94 332 174.72
94 333 648.23
94 334 201.03
94 335 346.13
94 336 991.55
94 337 809.66
94 338 86.76
94 339 754.31
94 340 986.42
94 341 977.45
94 342 854.9
94 343 779.09
94 344 879.15
94 345 628.02
94 346 454.33
94 347 893.77
94 348 666.72
94 349 655.67
94 350 891.4
94 351 437.27
94 352 672.01
94 353 270.85
94 354 142.87
94 355 315.03
94 356 127.07
94 357 16.77
94 358 500.42
94 359 812.18
94 360 927.13
94 361 136.23
94 362 13.88
94 363 62.1
94 364 483.66
94 365 43.12
94 366 378.52
94 367 400.02
94 368 653.13
94 369 580.03
94 370 601.92
94 371 373.33
94 372 505.76
94 373 453.93
94 374 186.55
94 375 3.52
94 376 539.7
94 377 663.32
94 378 223.57
94 379 705.57
94 380 994.79
94 381 138.69
94 382 795.71
94 383 995.95
94 384 921.14
94 385 583.55
94 386 997.96
94 387 472.77
94 388 650.67
94 389 950.97
94 390 590.07
94 391 973.33
94 392 46.54
94 393 876.53
94 394 128.4
94 395 342.99
94 396 682.92
94 397 689.62
94 398 861.05
94 399 149.05
94 400 262.67
94 401 401.2
94 402 364.92
94 403 467.55
94 404 505.97
94 405 520.69
94 406 347.34
94 407 883.01
94 408 52.5
94 409 327.94
94 410 726.67
94 411 618.28
94 412 348.99
94 413 497.81
94 414 233.68
94 415 418.23
94 416 584.11
94 417 236.12
94 418 71.77
94 419 676.87
94 420 202.56
94 421 649.98
94 422 106.45
94 423 774.19
94 424 57.43
94 425 325.8
94 426 13.6
94 427 475.41
94 428 65.84
94 429 644.53
94 430 231.07
94 431 772.26
94 432 596.98
94 433 305.79
94 434 327.32
94 435 49.5
94 436 943.14
94 437 301.4
94 438 158.15
94 439 377.4
94 440 601.11
94 441 906.1
94 442 594.72
94 443 335.24
94 444 755.04
94 445 575.9
94 446 730.74
94 447 991.51
94 448 174.05
94 449 913.82
94 450 181.75
94 451 286.51
94 452 636.53
94 453 202.77
94 454 757.7
94 455 666.54
94 456 522.88
94 457 368.08
94 458 939.01
94 459 407.87
94 460 902.76
94 461 878
94 462 4.14
94 463 859.43
94 464 663.58
94 465 740.73
94 466 666.08
94 467 111.37
94 468 873.45
94 469 485.71
94 470 156.12
94 471 481.77
94 472 390.7
94 473 616.36
94 474 647.97
94 475 93.65
94 476 271.7
94 477 865.79
94 478 904.88
94 479 760.58
94 480 874.71
94 481 367.11
94 482 863.31
94 483 904.89
94 484 883.34
94 485 999.64
94 486 149.72
94 487 103.41
94 488 745.34
94 489 350.18
94 490 168.83
94 491 942.1
94 492 765.27
94 493 958.91
94 494 283.66
94 495 728.4
94 496 10.65
94 497 558.62
94 498 337.11
94 499 644.4
95 96 208.73
95 97 425.87
95 98 590.53
95 99 594.54
95 100 210.57
95 101 183.64
95 102 563.43
95 103 820.01
95 104 642.3
95 105 759.68
95 106 684.55
95 107 81.93
95 108 680.87
95 109 574.37
95 110 595.38
95 111 528.75
95 112 200.4
95 113 290.04
95 114 960.82
95 115 76.27
95 116 686.24
95 117 264.28
95 118 960.62
95 119 477.88
95 120 460.39
95 121 70.57
95 122 59.31
95 123 930.61
95 124 512.58
95 125 746.69
95 126 100.05
95 127 103.77
95 128 592.4
95 129 846.78
95 130 295.58
95 131 179.87
95 132 48.05
95 133 37.95
95 134 891.55
95 135 620.91
95 136 735.97
95 137 12.53
95 138 789.08
95 139 749.85
95 140 498.18
95 141 534.38
95 142 117.04
95 143 923.29
95 144 725.08
95 145 104.43
95 146 294.38
95 147 721.11
95 148 417.26
95 149 916.14
95 150 692.51
95 151 706.3
95 152 992.75
95 153 977.81
95 154 331.43
95 155 10.13
95 156 348.54
95 157 564.26
95 158 311.75
95 159 381.08
95 160 587.87
95 161 475.35
95 162 954.31
95 163 667.16
95 164 321.12
95 165 571.42
95 166 74
95 167 436.9
95 168 297.71
95 169 425.88
95 170 604.6
95 171 831.9
95 172 392.72
95 173 799.47
95 174 767.51
95 175 525.24
95 176 858.76
95 177 55.35
95 178 403.71
95 179 548.12
95 180 13.9
95 181 283.76
95 182 580.72
95 183 39.03
95 184 220.84
95 185 397.25
95 186 976.25
95 187 752.96
95 188 831.34
95 189 572.56
95 190 685.99
95 191 607.83
95 192 496.18
95 193 599.78
95 194 148.16
95 195 212.34
95 196 382.29
95 197 796.95
95 198 985.34
95 199 630.54
95 200 700.96
95 201 339.9
95 202 838.92
95 203 625.35
95 204 290.19
95 205 809.09
95 206 691.48
95 207 844.99
95 208 555.5
95 209 918.01
95 210 871.2
95 211 904.18
95 212 253.37
95 213 260.24
95 214 388.69
95 215 822.2
95 216 783.5
95 217 916.07
95 218 786.29
95 219 618.82
95 220 292.07
95 221 905.68
95 222 262.81
95 223 539.9
95 224 809.85
95 225 600.26
95 226 585.38
95 227 994
95 228 58.6
95 229 624.67
95 230 144.62
95 231 591.88
95 232 19.88
95 233 830.85
95 234 276.18
95 235 300.44
95 236 365.33
95 237 865.24
95 238 888.9
95 239 433.23
95 240 879.84
95 241 181.25
95 242 93.67
95 243 784.35
95 244 139.31
95 245 818.99
95 246 619.11
95 247 639.96
95 248 322.38
95 249 632.72
95 250 946.21
95 251 578.94
95 252 364.22
95 253 424.02
95 254 472.11
95 255 257.5
95 256 532.32
95 257 316.43
95 258 531.03
95 259 870.75
95 260 310.7
95 261 494.9
95 262 981.4
95 263 129.41
95 264 63.31
95 265 137.56
95 266 356.75
95 267 625.12
95 268 561.15
95 269 738.44
95 270 900.15
95 271 864.93
95 272 943.14
95 273 664.54
95 274 533.83
95 275 552.54
95 276 903.32
95 277 804.61
95 278 740.15
95 279 127.97
95 280 895.45
95 281 780.25
95 282 926
95 283 244.49
95 284 983.25
95 285 590.03
95 286 49.79
95 287 535.71
95 288 967.51
95 289 376.68
95 290 579.97
95 291 425.03
95 292 543.05
95 293 99.02
95 294 122.21
95 295 850.08
95 296 459.06
95 297 752.26
95 298 117.27
95 299 495.97
95 300 607.35
95 301 124.21
95 302 669.75
95 303 516.41
95 304 125.21
95 305 310.73
95 306 60.24
95 307 762.37
95 308 752.32
95 309 408.42
95 310 427.71
95 311 145.28
95 312 210.6
95 313 175.63
95 314 749.39
95 315 473.37
95 316 918.14
95 317 509.01
95 318 404.47
95 319 596.54
95 320 877.98
95 321 104.94
95 322 446.19
95 323 582.37
95 324 374.31
95 325 374.55
95 326 834.75
95 327 888.91
95 328 596.14
95 329 957.11
95 330 232.27
95 331 191.97
95 332 634.36
95 333 545.64
95 334 950.51
95 335 826.96
95 336 917.31
95 337 963.02
95 338 561.51
95 339 401.85
95 340 108.71
95 341 110.78
95 342 228.91
95 343 122.58
95 344 867.07
95 345 466.37
95 346 545.33
95 347 693.72
95 348 500.74
95 349 847.77
95 350 112.59
95 351 802.54
95 352 187.84
95 353 265.78
95 354 362.02
95 355 778.69
95 356 815.21
95 357 347.01
95 358 902.94
95 359 825.47
95 360 229.27
95 361 245.13
95 362 45.31
95 363 587.05
95 364 446.42
95 365 109.37
95 366 568.2
95 367 261.44
95 368 669.94
95 369 476.74
95 370 88.66
95 371 636.72
95 372 184.8
95 373 413.41
95 374 62.9
95 375 196.43
95 376 863.21
95 377 118.13
95 378 255.3
95 379 174.44
95 380 898.97
95 381 279.98
95 382 800.95
95 383 731.81
95 384 823.83
95 385 444.54
95 386 871.95
95 387 175.49
95 388 849.57
95 389 830.8
95 390 118.58
95 391 414.19
95 392 583.3
95 393 660.44
95 394 208.22
95 395 220.71
95 396 206.99
95 397 778.38
95 398 753.45
95 399 712.65
95 400 0.01
95 401 821.86
95 402 519.48
95 403 517.99
95 404 574.14
95 405 44.56
95 406 439.89
95 407 262.5
95 408 555.25
95 409 203.94
95 410 517.26
95 411 891.28
95 412 327.3
95 413 448.48
95 414 444.26
95 415 751.23
95 416 903.2
95 417 597.64
95 418 201.83
95 419 973.49
95 420 159.32
95 421 76.71
95 422 565.62
95 423 816.54
95 424 264.68
95 425 147.32
95 426 738.68
95 427 430.59
95 428 593.98
95 429 673.67
95 430 472.98
95 431 731.06
95 432 56.47
95 433 658.8
95 434 8.79
95 435 290.11
95 436 135.41
95 437 659.36
95 438 196.57
95 439 887.67
95 440 520.43
95 441 716.97
95 442 379.03
95 443 530.59
95 444 366.29
95 445 868.68
95 446 567.62
95 447 691.49
95 448 635.45
95 449 425.02
95 450 395.07
95 451 800.04
95 452 689.16
95 453 17.33
95 454 148.19
95 455 393.68
95 456 222.14
95 457 335.99
95 458 857.04
95 459 998.48
95 460 561.16
95 461 488.11
95 462 759.15
95 463 180.97
95 464 60.51
95 465 164.87
95 466 108.99
95 467 338.05
95 468 169.29
95 469 240.42
95 470 265.21
95 471 42.43
95 472 262.43
95 473 526.24
95 474 896.64
95 475 933.32
95 476 433.66
95 477 388.96
95 478 757.39
95 479 728.29
95 480 343.79
95 481 887.5
95 482 362.1
95 483 733.97
95 484 584.89
95 485 225.96
95 486 359.14
95 487 864.12
95 488 622.33
95 489 557.59
95 490 278.91
95 491 103.05
95 492 622.24
95 493 846.65
95 494 582.09
95 495 690.56
95 496 696.62
95 497 74.2
95 498 917.65
95 499 510.34
96 97 758.66
96 98 837.5
96 99 656.76
96 100 489.3
96 101 411.78
96 102 19.27
96 103 398.38
96 104 454.95
96 105 995.64
96 106 655.19
96 107 957.34
96 108 154.17
96 109 125.35
96 110 780.22
96 111 580.65
96 112 953.72
96 113 36
96 114 309.84
96 115 518.67
96 116 155.3
96 117 882.94
96 118 339.41
96 119 205.32
96 120 122.64
96 121 803.23
96 122 438.04
96 123 216.63
96 124 759.58
96 125 214.3
96 126 694.48
96 127 861.67
96 128 702.86
96 129 182.37
96 130 752.17
96 131 920.45
96 132 781.63
96 133 486.31
96 134 257.54
96 135 587.35
96 136 601.89
96 137 132.11
96 138 629.32
96 139 329.96
96 140 163.12
96 141 101.2
96 142 42.26
96 143 67.51
96 144 980.56
96 145 675.89
96 146 694.49
96 147 517.41
96 148 387.49
96 149 122.8
96 150 311.11
96 151 144.55
96 152 996.35
96 153 60.58
96 154 643.76
96 155 477.81
96 156 172.12
96 157 950.56
96 158 291.62
96 159 676.38
96 160 349.97
96 161 332.55
96 162 209.23
96 163 424.91
96 164 739.28
96 165 820.19
96 166 845.45
96 167 365.06
96 168 545.43
96 169 622.02
96 170 89.21
96 171 903.03
96 172 791.89
96 173 92.43
96 174 677.19
96 175 96.4
96 176 244.1
96 177 470.12
96 178 589.1
96 179 668.26
96 180 341.7
96 181 219.41
96 182 947.77
96 183 688.94
96 184 696.12
96 185 158.78
96 186 231.02
96 187 999.82
96 188 868.7
96 189 846.51
96 190 535.69
96 191 214.2
96 192 93.37
96 193 707.45
96 194 382.96
96 195 38.01
96 196 562.18
96 197 966.79
96 198 510.42
96 199 853.13
96 200 253.09
96 201 272.61
96 202 193.49
96 203 592.45
96 204 18.81
96 205 814.12
96 206 695.77
96 207 109.11
96 208 50.14
96 209 948.45
96 210 605.19
96 211 951.61
96 212 348.85
96 213 235.56
96 214 323.31
96 215 759.55
96 216 785.66
96 217 94.55
96 218 644.78
96 219 492.25
96 220 987.78
96 221 966.56
96 222 613.59
96 223 273.17
96 224 349.8
96 225 917.4
96 226 331.31
96 227 902.12
96 228 239.09
96 229 26.58
96 230 990.86
96 231 301.88
96 232 803.22
96 233 754.13
96 234 487.85
96 235 290.94
96 236 545.11
96 237 305.57
96 238 136.91
96 239 488.41
96 240 879.92
96 241 489
96 242 348.48
96 243 311.31
96 244 735.65
96 245 271.19
96 246 857.84
96 247 645.23
96 248 140.73
96 249 175.05
96 250 46.25
96 251 397.38
96 252 739.13
96 253 873.01
96 254 845.4
96 255 888.04
96 256 351.13
96 257 911.79
96 258 850.89
96 259 548.89
96 260 671.69
96 261 689.41
96 262 670.71
96 263 288.77
96 264 732.34
96 265 499.94
96 266 201.3
96 267 372.5
96 268 977.22
96 269 990.97
96 270 339.2
96 271 848.84
96 272 452.73
96 273 386.32
96 274 971.48
96 275 49.61
96 276 611.01
96 277 734.96
96 278 905.17
96 279 458.61
96 280 939.61
96 281 509.09
96 282 576.93
96 283 146.38
96 284 16.27
96 285 214.86
96 286 220.01
96 287 853.68
96 288 830.96
96 289 598.05
96 290 826.27
96 291 349.89
96 292 366.65
96 293 45.32
96 294 848.94
96 295 619.17
96 296 80.48
96 297 245.9
96 298 279.83
96 299 232.48
96 300 368.37
96 301 379.24
96 302 400.44
96 303 164.14
96 304 817.76
96 305 463.88
96 306 319.42
96 307 704.83
96 308 99.4
96 309 821.97
96 310 639.4
96 311 781.71
96 312 872.33
96 313 319.37
96 314 306.62
96 315 630.93
96 316 405.56
96 317 506.23
96 318 47.45
96 319 109.8
96 320 503.58
96 321 79.05
96 322 717.76
96 323 426.87
96 324 187.71
96 325 407.13
96 326 711.09
96 327 314.58
96 328 146.31
96 329 470.75
96 330 796.36
96 331 941.72
96 332 69.13
96 333 586.22
96 334 676.55
96 335 866.17
96 336 284.84
96 337 699.57
96 338 633.13
96 339 497.86
96 340 468.63
96 341 559.97
96 342 546.78
96 343 98.89
96 344 619.26
96 345 776.73
96 346 827.75
96 347 569.46
96 348 722.49
96 349 825.67
96 350 493.19
96 351 227.78
96 352 801.8
96 353 452.6
96 354 703.4
96 355 265.54
96 356 889.97
96 357 558.83
96 358 73.78
96 359 38.03
96 360 907.41
96 361 623.47
96 362 799.09
96 363 864.94
96 364 8.21
96 365 352.96
96 366 790.29
96 367 805.94
96 368 962.03
96 369 868.15
96 370 402.14
96 371 49.21
96 372 333.74
96 373 210.64
96 374 130.43
96 375 775.42
96 376 639.04
96 377 338.29
96 378 778.6
96 379 768.35
96 380 971.41
96 381 886.48
96 382 147.76
96 383 949.38
96 384 430.91
96 385 470.04
96 386 289.89
96 387 684.45
96 388 839.05
96 389 235
96 390 463.15
96 391 514.96
96 392 632.19
96 393 370.8
96 394 132.31
96 395 428.47
96 396 936.82
96 397 75.22
96 398 354.17
96 399 742.6
96 400 570.29
96 401 758.26
96 402 659.61
96 403 868.36
96 404 18.19
96 405 351.43
96 406 972.66
96 407 371.15
96 408 231.82
96 409 715.31
96 410 258.12
96 411 273.57
96 412 543.41
96 413 612.2
96 414 177.31
96 415 976.25
96 416 223.64
96 417 596.47
96 418 11.31
96 419 110.77
96 420 289.79
96 421 148.86
96 422 106.65
96 423 697.09
96 424 790.18
96 425 36.98
96 426 853.79
96 427 305
96 428 190.87
96 429 509.24
96 430 437.31
96 431 175.02
96 432 644.08
96 433 398.33
96 434 703.84
96 435 287.2
96 436 254.94
96 437 911.69
96 438 776.53
96 439 251.14
96 440 35.73
96 441 487.73
96 442 478.6
96 443 283.93
96 444 839.29
96 445 976.57
96 446 816.18
96 447 120.06
96 448 834.61
96 449 922.78
96 450 39.99
96 451 368.72
96 452 781.32
96 453 175.45
96 454 80.01
96 455 910.16
96 456 549.14
96 457 440.03
96 458 29.94
96 459 606.75
96 460 222.2
96 461 239.93
96 462 902.95
96 463 738.82
96 464 705.4
96 465 911.88
96 466 922.15
96 467 238.22
96 468 559.79
96 469 395.37
96 470 234.84
96 471 957.31
96 472 107.33
96 473 915.47
96 474 862.32
96 475 355.11
96 476 303.53
96 477 780.2
96 478 253.77
96 479 913.6
96 480 751.01
96 481 309.89
96 482 783.61
96 483 179.64
96 484 379.57
96 485 289.21
96 486 427.87
96 487 865.09
96 488 195.44
96 489 661.31
96 490 39.1
96 491 285.53
96 492 994.93
96 493 624.25
96 494 744.99
96 495 529.32
96 496 208.79
96 497 353.85
96 498 606.43
96 499 979.76
97 98 999.67
97 99 459.89
97 100 253.7
97 101 888.31
97 102 970.36
97 103 485.83
97 104 266.21
97 105 392.78
97 106 77.47
97 107 136.81
97 108 123.91
97 109 682.99
97 110 570.14
97 111 912.12
97 112 489.41
97 113 55.01
97 114 422.05
97 115 776.74
97 116 641.27
97 117 643.1
97 118 637.21
97 119 902.05
97 120 441.23
97 121 463.82
97 122 863.83
97 123 975.92
97 124 203
97 125 321.43
97 126 196.8
97 127 455.06
97 128 520.63
97 129 393.53
97 130 213.39
97 131 689.91
97 132 703.95
97 133 100.93
97 134 320.85
97 135 414.82
97 136 401.85
97 137 767.47
97 138 185.2
97 139 987.62
97 140 589.7
97 141 165.78
97 142 581.68
97 143 758.89
97 144 89.47
97 145 350.63
97 146 448.1
97 147 492.86
97 148 628.22
97 149 314.36
97 150 773.5
97 151 432.42
97 152 533
97 153 425.3
97 154 168.57
97 155 803.77
97 156 287.04
97 157 319.36
97 158 447.87
97 159 82.66
97 160 18.08
97 161 844.73
97 162 108.51
97 163 983.89
97 164 376.73
97 165 904.61
97 166 377.47
97 167 594.41
97 168 419.64
97 169 759.11
97 170 994.6
97 171 643.61
97 172 810.36
97 173 321.86
97 174 799.9
