500 50
58 223 539.22
58 224 484.18
58 225 226.09
58 226 244.94
58 227 507.66
58 228 429.22
58 229 923.02
58 230 217.28
58 231 857.72
58 232 41.23
58 233 974.56
58 234 529.25
58 235 15.89
58 236 238.52
58 237 286.4
58 238 788.52
58 239 538.66
58 240 24.83
58 241 823.88
58 242 335.57
58 243 410.32
58 244 416.73
58 245 922.57
58 246 163.71
58 247 27.19
58 248 127.05
58 249 695.47
58 250 952.92
58 251 604.64
58 252 91.11
58 253 346.11
58 254 635.11
58 255 526.96
58 256 676.65
58 257 760.26
58 258 911.11
58 259 242.3
58 260 932.44
58 261 682.14
58 262 447.3
58 263 49.27
58 264 183.99
58 265 897.85
58 266 247.74
58 267 211.93
58 268 26.54
58 269 835.68
58 270 692.54
58 271 491.81
58 272 987.85
58 273 915.74
58 274 784.24
58 275 690.48
58 276 170.35
58 277 661.21
58 278 729.23
58 279 35.61
58 280 996.41
58 281 959.51
58 282 139.43
58 283 118.62
58 284 297.04
58 285 771.12
58 286 888.54
58 287 88.09
58 288 57.56
58 289 919.37
58 290 663.11
58 291 601.27
58 292 386.25
58 293 464.56
58 294 861.36
58 295 115.77
58 296 51.48
58 297 881.18
58 298 598.96
58 299 487.09
58 300 990.97
58 301 265.19
58 302 770.26
58 303 638.04
58 304 947.54
58 305 502.64
58 306 150.26
58 307 656.19
58 308 101.27
58 309 158.05
58 310 503.95
58 311 409.82
58 312 787.86
58 313 242.67
58 314 679.29
58 315 627.5
58 316 717.93
58 317 774.18
58 318 405.47
58 319 133.08
58 320 627.35
58 321 710.01
58 322 557.12
58 323 978.97
58 324 63.33
58 325 749.16
58 326 296.74
58 327 209.71
58 328 476.08
58 329 910.08
58 330 484.67
58 331 380.39
58 332 778.53
58 333 895.21
58 334 81.74
58 335 191.86
58 336 560.9
58 337 621.05
58 338 745.36
58 339 568.64
58 340 570.37
58 341 461.8
58 342 537.11
58 343 853.71
58 344 319.72
58 345 434.93
58 346 56.99
58 347 208.93
58 348 509.31
58 349 688.38
58 350 477.86
58 351 950.14
58 352 718.6
58 353 229.16
58 354 204.59
58 355 390.3
58 356 195.36
58 357 538.62
58 358 495.32
58 359 544.93
58 360 839.26
58 361 653.84
58 362 636.35
58 363 864.98
58 364 384.62
58 365 245.1
58 366 899.07
58 367 475.41
58 368 977.94
58 369 661.83
58 370 926.29
58 371 88.64
58 372 167.67
58 373 736
58 374 440.18
58 375 382.63
58 376 196.72
58 377 939.75
58 378 445.84
58 379 623.69
58 380 305.12
58 381 664.73
58 382 389.24
58 383 654.15
58 384 703.53
58 385 224.52
58 386 708.86
58 387 196.45
58 388 928.68
58 389 267.61
58 390 428.63
58 391 156.76
58 392 14.05
58 393 0.34
58 394 402.16
58 395 923.01
58 396 275.87
58 397 433.65
58 398 635.35
58 399 82.41
58 400 888.91
58 401 367.13
58 402 438.46
58 403 332.26
58 404 735.26
58 405 623.59
58 406 931.83
58 407 429.65
58 408 477.78
58 409 833.98
58 410 554.28
58 411 703.37
58 412 568.56
58 413 356.59
58 414 250.96
58 415 13.29
58 416 684.79
58 417 993.03
58 418 156.69
58 419 939.84
58 420 955.23
58 421 139.15
58 422 990.93
58 423 733.73
58 424 297.51
58 425 899.96
58 426 645.29
58 427 958.8
58 428 562.99
58 429 67.38
58 430 397.23
58 431 59.09
58 432 953.56
58 433 949.9
58 434 635.37
58 435 388.69
58 436 306.14
58 437 330.77
58 438 588.05
58 439 117.12
58 440 414.39
58 441 198.73
58 442 524.61
58 443 332.68
58 444 934.62
58 445 98.53
58 446 961.65
58 447 722.41
58 448 686.63
58 449 303.69
58 450 821.61
58 451 234.14
58 452 654.87
58 453 277.45
58 454 966.97
58 455 774.42
58 456 437.87
58 457 45.18
58 458 556.03
58 459 598.2
58 460 101.36
58 461 203.13
58 462 831.58
58 463 913.96
58 464 492.05
58 465 317.55
58 466 295.64
58 467 363.11
58 468 582.04
58 469 288.84
58 470 549.29
58 471 540.82
58 472 400.23
58 473 301.2
58 474 762.3
58 475 365.45
58 476 301.41
58 477 957.6
58 478 496.85
58 479 966.58
58 480 495.96
58 481 64.76
58 482 965.89
58 483 916.33
58 484 639.69
58 485 247.4
58 486 523.16
58 487 668.18
58 488 61.27
58 489 14.61
58 490 962.37
58 491 819.43
58 492 393.15
58 493 840.82
58 494 449.02
58 495 785.06
58 496 124.55
58 497 56.85
58 498 520.32
58 499 75.29
59 60 532.56
59 61 561.12
59 62 743.24
59 63 757.46
59 64 208.06
59 65 916.75
59 66 478.31
59 67 344.34
59 68 515.31
59 69 551.38
59 70 770
59 71 337.62
59 72 180.2
59 73 454.02
59 74 732.63
59 75 759.8
59 76 937.92
59 77 284.78
59 78 287.51
59 79 49.5
59 80 391.54
59 81 925.65
59 82 958.91
59 83 284.9
59 84 935.77
59 85 451.99
59 86 941.61
59 87 371.17
59 88 928.76
59 89 164.75
59 90 406.68
59 91 557.17
59 92 976.09
59 93 67.38
59 94 530.46
59 95 463.74
59 96 870.36
59 97 820.74
59 98 454.83
59 99 977.53
59 100 357.85
59 101 466.09
59 102 840.7
59 103 977.07
59 104 900.06
59 105 388.7
59 106 3.85
59 107 781.15
59 108 616.08
59 109 962.94
59 110 336.56
59 111 997.01
59 112 532.48
59 113 997.05
59 114 280.68
59 115 129.99
59 116 994.85
59 117 95.81
59 118 673.2
59 119 117.52
59 120 154.51
59 121 222.57
59 122 645.29
59 123 136.8
59 124 164.58
59 125 456.1
59 126 689.57
59 127 270.13
59 128 102.38
59 129 613.09
59 130 59.34
59 131 762.31
59 132 289.32
59 133 422.08
59 134 834.96
59 135 567.14
59 136 901.92
59 137 143.48
59 138 485.22
59 139 662.59
59 140 239.51
59 141 730.55
59 142 261.41
59 143 553.26
59 144 777.89
59 145 557.86
59 146 233.33
59 147 538.61
59 148 213.7
59 149 308.2
59 150 762.65
59 151 435.23
59 152 515.05
59 153 727.91
59 154 302.72
59 155 59.07
59 156 522.14
59 157 693.04
59 158 504.21
59 159 780.84
59 160 622.61
59 161 497.89
59 162 892.63
59 163 405.69
59 164 120.99
59 165 97.03
59 166 196.28
59 167 21.73
59 168 750.79
59 169 66.57
59 170 156.11
59 171 282.46
59 172 117.05
59 173 551.87
59 174 831.03
59 175 782.89
59 176 157.35
59 177 380.36
59 178 556.32
59 179 724.45
59 180 250.44
59 181 276.47
59 182 174.07
59 183 685.28
59 184 229.06
59 185 26.12
59 186 169.83
59 187 252.2
59 188 81.61
59 189 968.62
59 190 417.74
59 191 865.32
59 192 630.82
59 193 111.06
59 194 686.5
59 195 112.94
59 196 737.03
59 197 733.6
59 198 25.19
59 199 300.66
59 200 359.04
59 201 235.49
59 202 297.8
59 203 986.16
59 204 731.47
59 205 735.85
59 206 427.17
59 207 889.01
59 208 176.12
59 209 822.12
59 210 587.72
59 211 377.93
59 212 865.54
59 213 243.76
59 214 545.34
59 215 287.74
59 216 578.76
59 217 420.21
59 218 478.33
59 219 888.63
59 220 841.54
59 221 232.16
59 222 603.73
59 223 664.82
59 224 97.28
59 225 42.1
59 226 120.66
59 227 360.24
59 228 689.08
59 229 222.86
59 230 804.07
59 231 203.87
59 232 149.34
59 233 215.51
59 234 748.99
59 235 745.43
59 236 422.65
59 237 152
59 238 212.67
59 239 877.61
59 240 539.48
59 241 79.37
59 242 627.1
59 243 103.76
59 244 24.76
59 245 968.67
59 246 269.8
59 247 331.62
59 248 754.13
59 249 862.82
59 250 703.29
59 251 197.5
59 252 622.65
59 253 779.76
59 254 814.97
59 255 388.28
59 256 998.19
59 257 855.36
59 258 521.61
59 259 121.07
59 260 450.88
59 261 800.26
59 262 201.06
59 263 992.68
59 264 38.85
59 265 903.7
59 266 688.15
59 267 513.67
59 268 400.59
59 269 710.03
59 270 666.05
59 271 816.79
59 272 882.53
59 273 985.45
59 274 17.43
59 275 448.25
59 276 72.98
59 277 25.23
59 278 869.73
59 279 436.24
59 280 494.4
59 281 77.97
59 282 907.14
59 283 253.59
59 284 396.96
59 285 230.07
59 286 718.98
59 287 425.19
59 288 905.54
59 289 471.61
59 290 205.54
59 291 641.44
59 292 293.83
59 293 174.33
59 294 819.24
59 295 320.62
59 296 455.87
59 297 504.62
59 298 667.89
59 299 185.17
59 300 871.91
59 301 263.6
59 302 835.75
59 303 343.95
59 304 773.7
59 305 350.25
59 306 979.92
59 307 999.5
59 308 108.63
59 309 216.52
59 310 255.01
59 311 157.86
59 312 892.67
59 313 152.25
59 314 650.53
59 315 508.74
59 316 647.29
59 317 487.49
59 318 114.14
59 319 685.97
59 320 297.91
59 321 158.54
59 322 992.97
59 323 388.86
59 324 589.07
59 325 395.55
59 326 303.78
59 327 853.9
59 328 664.44
59 329 874.71
59 330 478.72
59 331 715.18
59 332 384.53
59 333 470.93
59 334 135.99
59 335 998.62
59 336 988.73
59 337 62.51
59 338 770.76
59 339 837.55
59 340 433.99
59 341 402.08
59 342 778.07
59 343 917.79
59 344 537.95
59 345 93.96
59 346 334.96
59 347 380.18
59 348 967.46
59 349 461.52
59 350 794.49
59 351 329.27
59 352 264.4
59 353 175.41
59 354 832.03
59 355 210.01
59 356 769.96
59 357 66.99
59 358 164.03
59 359 94.1
59 360 889.74
59 361 733.83
59 362 156.49
59 363 38.21
59 364 565.09
59 365 495.8
59 366 481.17
59 367 519.46
59 368 101.18
59 369 857.88
59 370 574.57
59 371 584.98
59 372 641.41
59 373 677.39
59 374 674.84
59 375 367.95
59 376 365.2
59 377 736.35
59 378 853.37
59 379 509.93
59 380 818.38
59 381 853.48
59 382 814.81
59 383 429.76
59 384 550.93
59 385 63.12
59 386 53.17
59 387 164.16
59 388 587.59
59 389 778.82
59 390 168.57
59 391 46.38
59 392 268.79
59 393 661.63
59 394 258.39
59 395 777.86
59 396 246.35
59 397 272.41
59 398 743.71
59 399 292.63
59 400 201.24
59 401 35.84
59 402 73.33
59 403 256.19
59 404 3.93
59 405 451.24
59 406 974.97
59 407 152.23
59 408 507.31
59 409 295.25
59 410 279.88
59 411 924.89
59 412 835.16
59 413 157.99
59 414 79.47
59 415 860.52
59 416 754.96
59 417 540.15
59 418 124.12
59 419 872.32
59 420 465.85
59 421 554.14
59 422 621.74
59 423 141.49
59 424 831.54
59 425 346.83
59 426 906.26
59 427 836.57
59 428 497.83
59 429 105.99
59 430 236.92
59 431 444.4
59 432 618.86
59 433 70.98
59 434 216.78
59 435 679.57
59 436 430.56
59 437 293.79
59 438 115.28
59 439 628.13
59 440 793.59
59 441 836.8
59 442 382.13
59 443 560.12
59 444 388.05
59 445 636.13
59 446 903.77
59 447 886.39
59 448 896.81
59 449 977.75
59 450 479.03
59 451 721.87
59 452 37.53
59 453 358.76
59 454 503.11
59 455 856.67
59 456 694.56
59 457 661.53
59 458 161.23
59 459 20.86
59 460 258.42
59 461 92.75
59 462 96.91
59 463 887.76
59 464 521.27
59 465 54.06
59 466 720.32
59 467 503.66
59 468 69.45
59 469 885.76
59 470 185.87
59 471 58.01
59 472 934.77
59 473 316.74
59 474 253.43
59 475 233.79
59 476 895.04
59 477 134.55
59 478 517.6
59 479 722.38
59 480 311
59 481 198.89
59 482 570.63
59 483 189.14
59 484 940.79
59 485 321.95
59 486 482.37
59 487 287.66
59 488 680.4
59 489 698.33
59 490 547.64
59 491 268.33
59 492 909.68
59 493 906.63
59 494 443.21
59 495 275.2
59 496 847.82
59 497 980.86
59 498 36.35
59 499 493.74
60 61 141.11
60 62 797.85
60 63 95.55
60 64 183.86
60 65 308.73
60 66 56.86
60 67 973.13
60 68 927.84
60 69 597.76
60 70 709.81
60 71 626.8
60 72 818.13
60 73 95.56
60 74 339.55
60 75 179.26
60 76 492.19
60 77 975.74
60 78 434.65
60 79 944.77
60 80 105.81
60 81 702.45
60 82 701.27
60 83 837.79
60 84 445.67
60 85 324.89
60 86 713.76
60 87 216.33
60 88 102.61
60 89 944.8
60 90 259.76
60 91 882.05
60 92 99.2
60 93 635.01
60 94 241.83
60 95 132.35
60 96 328.03
60 97 241.47
60 98 236.63
60 99 484.46
60 100 700.04
60 101 666.77
60 102 336.86
60 103 966.23
60 104 941.47
60 105 304.58
60 106 405.23
60 107 946.41
60 108 506.59
60 109 216.95
60 110 662.53
60 111 769.62
60 112 187.07
60 113 892.64
60 114 967.46
60 115 504.59
60 116 218.38
60 117 262.37
60 118 942.05
60 119 611.08
60 120 810.39
60 121 406.82
60 122 933.04
60 123 75.99
60 124 286.95
60 125 638.03
60 126 321.99
60 127 906.51
60 128 122.01
60 129 375.9
60 130 797.02
60 131 396.89
60 132 199.21
60 133 869.84
60 134 915.92
60 135 804.31
60 136 682.43
60 137 431.36
60 138 382.77
60 139 165.74
60 140 24.71
60 141 873.7
60 142 88.83
60 143 177.1
60 144 92.79
60 145 321.96
60 146 118.09
60 147 692.43
60 148 993.21
60 149 96.23
60 150 835.6
60 151 762.53
60 152 922.98
60 153 845.46
60 154 474.19
60 155 323.8
60 156 994.99
60 157 965.52
60 158 525.99
60 159 54.07
60 160 313.54
60 161 225.54
60 162 251.13
60 163 577.3
60 164 837.75
60 165 258.86
60 166 665.67
60 167 893.23
60 168 161.09
60 169 500.98
60 170 859.48
60 171 892.31
60 172 692.2
60 173 688.1
60 174 640.73
60 175 685.06
60 176 910.79
60 177 55.42
60 178 376.61
60 179 23.89
60 180 476.35
60 181 521.86
60 182 566.2
60 183 938.27
60 184 671.5
60 185 704.4
60 186 185.66
60 187 655.53
60 188 350.98
60 189 102.25
60 190 53.47
60 191 302.59
60 192 615.86
60 193 75.44
60 194 921.58
60 195 604.94
60 196 654.26
60 197 140.13
60 198 402
60 199 912.25
60 200 338.24
60 201 576.6
60 202 291.68
60 203 127.86
60 204 274.42
60 205 29.64
60 206 536.69
60 207 614.67
60 208 790.72
60 209 305.62
60 210 637.56
60 211 588.39
60 212 311.01
60 213 583.3
60 214 865.91
60 215 974.5
60 216 775.51
60 217 496.05
60 218 64.36
60 219 281.09
60 220 118.38
60 221 704.22
60 222 993.07
60 223 370.82
60 224 226.45
60 225 20.73
60 226 776.43
60 227 603.32
60 228 53.52
60 229 994.66
60 230 543.12
60 231 267.24
60 232 992.07
60 233 505.84
60 234 924.64
60 235 831.56
60 236 661.54
60 237 453.08
60 238 977.09
60 239 812.32
60 240 873.85
60 241 569.2
60 242 364.2
60 243 505.81
60 244 814.47
60 245 645.95
60 246 754.3
60 247 683.26
60 248 992.57
60 249 921.67
60 250 879.14
60 251 895.4
60 252 960.34
60 253 716.7
60 254 206.43
60 255 730.61
60 256 676.06
60 257 870.98
60 258 963.2
60 259 131.48
60 260 952.33
60 261 322.56
60 262 786
60 263 842.64
60 264 563.92
60 265 25.08
60 266 357.17
60 267 834.99
60 268 785.28
60 269 787.71
60 270 603.19
60 271 14.92
60 272 540.03
60 273 859.49
60 274 322.22
60 275 93.97
60 276 36.29
60 277 850.26
60 278 249.8
60 279 236.14
60 280 181.51
60 281 660.61
60 282 276.46
60 283 108.31
60 284 874.93
60 285 722.08
60 286 336.92
60 287 36.31
60 288 216.64
60 289 295.46
60 290 107.39
60 291 57.21
60 292 164.25
60 293 828.8
60 294 52.05
60 295 776.52
60 296 837.61
60 297 98.96
60 298 233.36
60 299 477.09
60 300 361.06
60 301 41.46
60 302 484.8
60 303 95.48
60 304 837.35
60 305 736.09
60 306 531.4
60 307 352.11
60 308 500.53
60 309 791
60 310 522.84
60 311 373.32
60 312 838.7
60 313 794.89
60 314 56.86
60 315 442.24
60 316 811.21
60 317 760.05
60 318 5.34
60 319 85.07
60 320 758.07
60 321 481.22
60 322 541.44
60 323 349.91
60 324 965.5
60 325 633.13
60 326 575.76
60 327 725.97
60 328 567.93
60 329 435.32
60 330 715.05
60 331 7.18
60 332 636.08
60 333 854.17
60 334 549.66
60 335 526.17
60 336 332.51
60 337 267.69
60 338 44.79
60 339 984.71
60 340 72.11
60 341 337.61
60 342 870.72
60 343 389.04
60 344 410.24
60 345 256.22
60 346 304.23
60 347 616.42
60 348 845.58
60 349 918.14
60 350 399.36
60 351 716.1
60 352 113.16
60 353 664.08
60 354 73.15
60 355 203.45
60 356 807.45
60 357 807.01
60 358 842.89
60 359 848.66
60 360 355.12
60 361 429.55
60 362 514.62
60 363 933.63
60 364 157.67
60 365 812.36
60 366 291.66
60 367 25.74
60 368 334.19
60 369 449.68
60 370 715.63
60 371 349.4
60 372 974.7
60 373 813.48
60 374 156.17
60 375 538.06
60 376 98.52
60 377 496.23
60 378 691.59
60 379 780.54
60 380 455.6
60 381 904.79
60 382 845.24
60 383 265.09
60 384 966.37
60 385 321.98
60 386 660.59
60 387 199.51
60 388 857.54
60 389 386.05
60 390 507.04
60 391 242.97
60 392 958.18
60 393 275.26
60 394 985.32
60 395 583.02
60 396 371.73
60 397 621.95
60 398 380.82
60 399 287.03
60 400 68.94
60 401 583.75
60 402 676.85
60 403 453.07
60 404 323.43
60 405 772.82
60 406 632.22
60 407 381.71
60 408 179.84
60 409 608.11
60 410 946.21
60 411 4.07
60 412 783.81
60 413 670.32
60 414 165.86
60 415 910.92
60 416 307.31
60 417 514.9
60 418 632.1
60 419 974.57
60 420 6.12
60 421 480.53
60 422 43.81
60 423 471.65
60 424 593.57
60 425 6.5
60 426 184.66
60 427 514.17
60 428 840
60 429 967.55
60 430 523.85
60 431 537.39
60 432 713.74
60 433 827.07
60 434 37.12
60 435 290.5
60 436 729.31
60 437 66.51
60 438 114.09
60 439 270.31
60 440 584.36
60 441 121.59
60 442 735.16
60 443 794.97
60 444 900.09
60 445 718.13
60 446 161.47
60 447 931.03
60 448 988.79
60 449 700.11
60 450 832.53
60 451 630.22
60 452 138.54
60 453 394.08
60 454 851.76
60 455 25.21
60 456 920.44
60 457 166
60 458 742.79
60 459 646.54
60 460 758.77
60 461 259.98
60 462 151.23
60 463 464.57
60 464 180.16
60 465 223.85
60 466 824.9
60 467 984.15
60 468 774.69
60 469 597.87
60 470 507.19
60 471 373.82
60 472 173.31
60 473 136.2
60 474 37.65
60 475 350.32
60 476 659.01
60 477 856.3
60 478 475.68
60 479 779.61
60 480 862.52
60 481 822.42
60 482 250.85
60 483 703.15
60 484 495.16
60 485 906.2
60 486 747.14
60 487 558.1
60 488 51.38
60 489 945.59
60 490 257.43
60 491 353.19
60 492 155.58
60 493 25.55
60 494 491.57
60 495 886.43
60 496 476.16
60 497 813.04
60 498 649.51
60 499 121.58
61 62 985.6
61 63 284.95
61 64 696.85
61 65 818.93
61 66 680.32
61 67 275.22
61 68 607.01
61 69 102
61 70 741.03
61 71 136.26
61 72 687.38
61 73 57.62
61 74 231.67
61 75 90.83
61 76 798.49
61 77 432.96
61 78 740.5
61 79 207.14
61 80 33.6
61 81 841.69
61 82 528.73
61 83 881.05
61 84 329.43
61 85 372.83
61 86 857.81
61 87 152.84
61 88 483.94
61 89 820.37
61 90 750.78
61 91 660.8
61 92 983.05
61 93 700.93
61 94 484.11
61 95 467.17
61 96 490.59
61 97 481
61 98 717.47
61 99 835.69
61 100 350.2
61 101 951.45
61 102 851.86
61 103 848.15
61 104 27.77
61 105 617.69
61 106 59.17
61 107 470.02
61 108 170.54
61 109 336.42
61 110 397.13
61 111 656.76
61 112 524.74
61 113 205.2
61 114 502.7
61 115 2.73
61 116 66.58
61 117 183.68
61 118 89.14
61 119 592.94
61 120 866.07
61 121 712.98
61 122 39.52
61 123 475.92
61 124 636.24
61 125 130.71
61 126 123.97
61 127 989.22
61 128 476.87
61 129 541.47
61 130 972.3
61 131 255.83
61 132 435.06
61 133 32.98
61 134 249.1
61 135 397.49
61 136 145.81
61 137 764.66
61 138 180.54
61 139 384.72
61 140 660.78
61 141 651.22
61 142 870.15
61 143 999.75
61 144 416.02
61 145 657.86
61 146 237.68
61 147 994.32
61 148 151.97
61 149 175.66
61 150 468.96
61 151 233.98
61 152 820.37
61 153 744.03
61 154 617.83
61 155 323.58
61 156 173.49
61 157 702.87
61 158 511.47
61 159 823.33
61 160 711.83
61 161 574.53
61 162 688.1
61 163 576.91
61 164 171.17
61 165 687.35
61 166 517.83
61 167 887.43
61 168 379.66
61 169 532.64
61 170 459.36
61 171 759.53
61 172 326.66
61 173 928.01
61 174 850.51
61 175 689.59
61 176 680.38
61 177 483.62
61 178 919.39
61 179 529.2
61 180 815.1
61 181 86.64
61 182 427.82
61 183 492.88
61 184 562.18
61 185 373.52
61 186 14.74
61 187 324.66
61 188 944.97
61 189 165.58
61 190 57.31
61 191 906.04
61 192 791.03
61 193 638.59
61 194 582.61
61 195 203.25
61 196 303.31
61 197 82.77
61 198 775.02
61 199 500.35
61 200 322.5
61 201 643.24
61 202 700.25
61 203 353.16
61 204 493.83
61 205 241.38
61 206 114.89
61 207 580.49
61 208 760.31
61 209 668.62
61 210 371.16
61 211 376.87
61 212 57.77
61 213 225.59
61 214 117.13
61 215 119.73
61 216 775.17
61 217 764.97
61 218 283.91
61 219 361.99
61 220 730.78
61 221 744.94
61 222 976.07
61 223 864.82
61 224 308.14
61 225 404.21
61 226 636.98
61 227 426.11
61 228 255.57
61 229 374.25
61 230 171.97
61 231 457.49
61 232 520.81
61 233 28.51
61 234 591.12
61 235 716.17
61 236 565.04
61 237 190.73
61 238 669.21
61 239 120.19
61 240 609.28
61 241 973.09
61 242 471.31
61 243 716.83
61 244 170.88
61 245 688.84
61 246 222.75
61 247 87.22
61 248 681.1
61 249 879.16
61 250 592.19
61 251 284.09
61 252 397.17
61 253 126.53
61 254 99.6
61 255 862.32
61 256 598.26
61 257 619.94
61 258 234.59
61 259 897.48
61 260 224.25
61 261 706.23
61 262 50.24
61 263 863.46
61 264 732.14
61 265 598.13
61 266 273.44
61 267 109.82
61 268 193.58
61 269 338.42
61 270 75.29
61 271 255.79
61 272 866.83
61 273 987.27
61 274 196.5
61 275 670.41
61 276 175.85
61 277 117.57
61 278 606.87
61 279 452.87
61 280 980.35
61 281 803.82
61 282 173.27
61 283 759.48
61 284 705.47
61 285 698.07
61 286 126.9
61 287 883.02
61 288 962.78
61 289 593.29
61 290 43.13
61 291 12.52
61 292 580.22
61 293 480.09
61 294 698.47
61 295 929.05
61 296 339.22
61 297 984.48
61 298 823.95
61 299 378.4
61 300 972.39
61 301 500.74
61 302 606.18
61 303 935.78
61 304 29.02
61 305 190.96
61 306 823.8
61 307 404.16
61 308 846.14
61 309 699.98
61 310 288.78
61 311 125.87
61 312 175.3
61 313 199.81
61 314 276.11
61 315 197.31
61 316 582.48
61 317 426.87
61 318 597.67
61 319 380.66
61 320 105.23
61 321 84.32
61 322 13.33
61 323 486.52
61 324 820.75
61 325 954.89
61 326 432.61
61 327 170.82
61 328 551.59
61 329 398.24
61 330 673.92
61 331 495.23
61 332 525.91
61 333 633.43
61 334 700.04
61 335 399.33
61 336 575.23
61 337 335.42
61 338 750.58
61 339 207.09
61 340 194.5
61 341 747.77
61 342 18.09
61 343 471.25
61 344 253.07
61 345 174.41
61 346 583.59
61 347 371.23
61 348 165.01
61 349 164.41
61 350 269.71
61 351 986.81
61 352 626.89
61 353 421.59
61 354 792.74
61 355 34.48
61 356 644.99
61 357 185.71
61 358 811.81
61 359 65.54
61 360 345.63
61 361 904.96
61 362 400.46
61 363 111.95
61 364 129.1
61 365 540.98
61 366 138.99
61 367 616.74
61 368 126.29
61 369 105.42
61 370 66.73
61 371 568.02
61 372 0.31
61 373 560.85
61 374 973.25
61 375 224.97
61 376 73.06
61 377 679.24
61 378 461.98
61 379 439.71
61 380 109.92
61 381 584.19
61 382 691.36
61 383 567.65
61 384 34.29
61 385 359.52
61 386 526.21
61 387 108.68
61 388 678.97
61 389 779.46
61 390 857.89
61 391 835.75
61 392 735.29
61 393 685.76
61 394 964.77
61 395 240.29
61 396 24.27
61 397 380.72
61 398 731.7
61 399 133.42
61 400 201.97
61 401 198.68
61 402 468
61 403 73.25
61 404 244.87
61 405 422.05
61 406 546.45
61 407 319.25
61 408 389.08
61 409 6.03
61 410 509.79
61 411 561.8
61 412 245.55
61 413 392.63
61 414 893.5
61 415 218.13
61 416 763.64
61 417 298.15
61 418 733.47
61 419 38.76
61 420 563.75
61 421 220.31
61 422 390.39
61 423 529.6
61 424 517.22
61 425 113.18
61 426 465.51
61 427 328.46
61 428 372.34
61 429 704.92
61 430 80.61
61 431 753.75
61 432 518.31
61 433 905.59
61 434 142.2
61 435 880.01
61 436 78.65
61 437 310.88
61 438 983.46
61 439 446.97
61 440 550.3
61 441 181.54
61 442 527.58
61 443 0.64
61 444 77.65
61 445 660.55
61 446 713.38
61 447 414.57
61 448 662.56
61 449 340.89
61 450 155.39
61 451 251.07
61 452 518.11
61 453 138.63
61 454 168.76
61 455 14.7
61 456 448.04
61 457 418.98
61 458 644.24
61 459 296.64
61 460 427.79
61 461 758.2
61 462 360.9
61 463 299.85
61 464 456.28
61 465 523.24
61 466 829.81
61 467 973.47
61 468 309.77
61 469 229.87
61 470 794.22
61 471 278.35
61 472 415.92
61 473 336.38
61 474 314.24
61 475 449.77
61 476 745.6
61 477 353.57
61 478 650.25
61 479 807.53
61 480 172.54
61 481 595.78
61 482 464.2
61 483 944.2
61 484 255.37
61 485 349.85
61 486 5.39
61 487 437.77
61 488 838.45
61 489 874.34
61 490 435.98
61 491 26.29
61 492 929.33
61 493 961.51
61 494 498.62
61 495 358.66
61 496 751.49
61 497 733.34
61 498 322.47
61 499 613.47
62 63 169.59
62 64 959.78
62 65 369.14
62 66 649.17
62 67 35.36
62 68 988.06
62 69 741.65
62 70 47.62
62 71 720.27
62 72 15.41
62 73 159.45
62 74 184.55
62 75 941.15
62 76 965.79
62 77 27.73
62 78 214.25
62 79 220.72
62 80 13.34
62 81 530.15
62 82 900.39
62 83 834.81
62 84 12.29
62 85 207.34
62 86 920.15
62 87 579.53
62 88 585.54
62 89 710.27
62 90 261.02
62 91 751.79
62 92 796.67
62 93 974.47
62 94 79.66
62 95 353.26
62 96 406.01
62 97 858.98
62 98 947.5
62 99 934.14
62 100 492.57
62 101 772.01
62 102 272.95
62 103 954.52
62 104 821.52
62 105 478.05
62 106 546.59
62 107 841.23
62 108 857.52
62 109 475.5
62 110 469.76
62 111 437.97
62 112 512.21
62 113 578.37
62 114 996.24
62 115 753.21
62 116 93.88
62 117 391.5
62 118 182.16
62 119 578.35
62 120 410.87
62 121 32.81
62 122 713.41
62 123 179.94
62 124 605.68
62 125 766.09
62 126 93.36
62 127 927.56
62 128 254.22
62 129 692.84
62 130 291.14
62 131 338.62
62 132 739.32
62 133 13.16
62 134 816.17
62 135 717.2
62 136 6.44
62 137 39.75
62 138 192.49
62 139 66.88
62 140 366.95
62 141 420.42
62 142 311.71
62 143 652.29
62 144 193.33
62 145 789.24
62 146 603.2
62 147 401.68
62 148 448.19
62 149 754.84
62 150 217.23
62 151 450.11
62 152 446.02
62 153 950.04
62 154 600.42
62 155 359.59
62 156 453.27
62 157 141.32
62 158 956.36
62 159 629.37
62 160 878.89
62 161 852.2
62 162 714.99
62 163 837.19
62 164 984.54
62 165 113.18
62 166 990.17
62 167 45.59
62 168 512.83
62 169 899.56
62 170 104.73
62 171 800.2
62 172 478.1
62 173 449.59
62 174 264.23
62 175 223.83
62 176 260.31
62 177 790.58
62 178 804.02
62 179 675.12
62 180 225.53
62 181 259.99
62 182 410.73
62 183 345.35
62 184 879.82
62 185 281.57
62 186 428.97
62 187 459.3
62 188 67.13
62 189 190.8
62 190 539.81
62 191 979.54
62 192 802.69
62 193 484.53
62 194 367.86
62 195 344.67
62 196 845.14
62 197 785.06
62 198 31.28
62 199 742.82
62 200 884.78
62 201 216.56
62 202 708.36
62 203 354.64
62 204 437.71
62 205 118.92
62 206 739.41
62 207 531.18
62 208 504.65
62 209 950.1
62 210 946.17
62 211 214.66
62 212 107.63
62 213 622.05
62 214 905.44
62 215 719.33
62 216 894.5
62 217 910.25
62 218 19.75
62 219 319.83
62 220 960.08
